id,name,object_name,type,x,y,param1,param2,param3,param4,param5,param6,param7
2679,UnknownDungeon3Object,,item,18,1,BallSprite,None,false,5,2,MaxRevive,
2680,UnknownDungeon3Object,,event_disp,3,6,,,,,,,
2681,UnknownDungeon3Object,,hidden,27,3,UltraBall,HiddenItems,,,,,
2682,VermilionCityObject,,warp,11,3,0,VermilionPokecenter,0,,,,
2683,VermilionCityObject,,warp,9,13,1,FanClub,0,,,,
2684,VermilionCityObject,,warp,23,13,2,VermilionMart,0,,,,
2685,VermilionCityObject,,warp,12,19,3,VermilionGym,0,,,,
2686,VermilionCityObject,,warp,23,19,4,VermilionHouse1,0,,,,
2687,VermilionCityObject,,warp,18,31,5,VermilionDock,0,,,,
2688,VermilionCityObject,,warp,19,31,6,VermilionDock,0,,,,
2689,VermilionCityObject,,warp,15,13,7,VermilionHouse3,0,,,,
2690,VermilionCityObject,,warp,7,3,8,VermilionHouse2,0,,,,
2691,VermilionCityObject,,sign,27,3,6,,,,,,
2692,VermilionCityObject,,sign,37,13,7,,,,,,
2693,VermilionCityObject,,sign,24,13,8,,,,,,
2694,VermilionCityObject,,sign,12,3,9,,,,,,
2695,VermilionCityObject,,sign,7,13,10,,,,,,
2696,VermilionCityObject,,sign,7,19,11,,,,,,
2697,VermilionCityObject,,sign,29,15,12,,,,,,
2698,VermilionCityObject,,npc,19,7,FoulardWomanSprite,,true,7,0,,
2699,VermilionCityObject,,npc,14,6,GamblerSprite,None,false,5,1,,
2700,VermilionCityObject,,npc,19,30,SailorSprite,Up,false,5,2,,
2701,VermilionCityObject,,npc,30,7,GamblerSprite,None,false,5,3,,
2702,VermilionCityObject,,npc,29,9,SlowbroSprite,,true,6,4,,
2703,VermilionCityObject,,npc,25,27,SailorSprite,,true,7,5,,
2704,VermilionCityObject,,event_disp,11,3,,,,,,,
2705,VermilionCityObject,,event_disp,9,13,,,,,,,
2706,VermilionCityObject,,event_disp,23,13,,,,,,,
2707,VermilionCityObject,,event_disp,12,19,,,,,,,
2708,VermilionCityObject,,event_disp,23,19,,,,,,,
2709,VermilionCityObject,,event_disp,18,31,,,,,,,
2710,VermilionCityObject,,event_disp,19,31,,,,,,,
2711,VermilionCityObject,,event_disp,15,13,,,,,,,
2712,VermilionCityObject,,event_disp,7,3,,,,,,,
2713,VermilionCityObject,,hidden,14,11,MaxEther,HiddenItems,,,,,
2714,VermilionDockObject,,warp,14,0,0,var:LastOutdoorsMap,5,,,,
2715,VermilionDockObject,,warp,14,2,1,SSAnne1,1,,,,
2716,VermilionDockObject,,event_disp,14,0,,,,,,,
2717,VermilionDockObject,,event_disp,14,2,,,,,,,
2718,VermilionGymObject,,warp,4,17,0,var:LastOutdoorsMap,3,,,,
2719,VermilionGymObject,,warp,5,17,1,var:LastOutdoorsMap,3,,,,
2720,VermilionGymObject,,trainer,5,1,RockerSprite,Down,false,5,0,OppLtSurge,1
2721,VermilionGymObject,,trainer,9,6,GentlemanSprite,Left,false,5,1,OppGentleman,3
2722,VermilionGymObject,,trainer,3,8,BlackHairBoy2Sprite,Left,false,5,2,OppRocker,1
2723,VermilionGymObject,,trainer,0,10,SailorSprite,Right,false,5,3,OppSailor,8
2724,VermilionGymObject,,npc,4,14,GymHelperSprite,Down,false,5,4,,
2725,VermilionGymObject,,event_disp,4,17,,,,,,,
2726,VermilionGymObject,,event_disp,5,17,,,,,,,
2727,VermilionGymObject,,hidden,3,14,4,GymStatues,,,,,
2728,VermilionGymObject,,hidden,6,14,4,GymStatues,,,,,
2729,VermilionGymObject,,hidden,6,1,0,PrintTrashText,,,,,
2730,VermilionGymObject,,hidden,1,7,0,GymTrashScript,,,,,
2731,VermilionGymObject,,hidden,1,9,1,GymTrashScript,,,,,
2732,VermilionGymObject,,hidden,1,11,2,GymTrashScript,,,,,
2733,VermilionGymObject,,hidden,3,7,3,GymTrashScript,,,,,
2734,VermilionGymObject,,hidden,3,9,4,GymTrashScript,,,,,
2735,VermilionGymObject,,hidden,3,11,5,GymTrashScript,,,,,
2736,VermilionGymObject,,hidden,5,7,6,GymTrashScript,,,,,
2737,VermilionGymObject,,hidden,5,9,7,GymTrashScript,,,,,
2738,VermilionGymObject,,hidden,5,11,8,GymTrashScript,,,,,
2739,VermilionGymObject,,hidden,7,7,9,GymTrashScript,,,,,
2740,VermilionGymObject,,hidden,7,9,10,GymTrashScript,,,,,
2741,VermilionGymObject,,hidden,7,11,11,GymTrashScript,,,,,
2742,VermilionGymObject,,hidden,9,7,12,GymTrashScript,,,,,
2743,VermilionGymObject,,hidden,9,9,13,GymTrashScript,,,,,
2744,VermilionGymObject,,hidden,9,11,14,GymTrashScript,,,,,
2745,VermilionHouse1Object,,warp,2,7,0,var:LastOutdoorsMap,4,,,,
2746,VermilionHouse1Object,,warp,3,7,1,var:LastOutdoorsMap,4,,,,
2747,VermilionHouse1Object,,npc,5,3,BugCatcherSprite,Left,false,5,0,,
2748,VermilionHouse1Object,,npc,3,5,BirdSprite,,true,7,1,,
2749,VermilionHouse1Object,,npc,4,3,PaperSheetSprite,None,false,5,2,,
2750,VermilionHouse1Object,,event_disp,2,7,,,,,,,
2751,VermilionHouse1Object,,event_disp,3,7,,,,,,,
2752,VermilionHouse2Object,,warp,2,7,0,var:LastOutdoorsMap,8,,,,
2753,VermilionHouse2Object,,warp,3,7,1,var:LastOutdoorsMap,8,,,,
2754,VermilionHouse2Object,,npc,2,4,FisherSprite,Right,false,5,0,,
2755,VermilionHouse2Object,,event_disp,2,7,,,,,,,
2756,VermilionHouse2Object,,event_disp,3,7,,,,,,,
2757,VermilionHouse3Object,,warp,2,7,0,var:LastOutdoorsMap,7,,,,
2758,VermilionHouse3Object,,warp,3,7,1,var:LastOutdoorsMap,7,,,,
2759,VermilionHouse3Object,,npc,3,5,LittleGirlSprite,Up,false,5,0,,
2760,VermilionHouse3Object,,event_disp,2,7,,,,,,,
2761,VermilionHouse3Object,,event_disp,3,7,,,,,,,
2762,VermilionMartObject,,warp,3,7,0,var:LastOutdoorsMap,2,,,,
2763,VermilionMartObject,,warp,4,7,1,var:LastOutdoorsMap,2,,,,
2764,VermilionMartObject,,npc,0,5,MartGuySprite,Right,false,5,0,,
2765,VermilionMartObject,,npc,5,6,BlackHairBoy1Sprite,None,false,5,1,,
2766,VermilionMartObject,,npc,3,3,LassSprite,,true,7,2,,
2767,VermilionMartObject,,event_disp,3,7,,,,,,,
2768,VermilionMartObject,,event_disp,4,7,,,,,,,
2769,VermilionPokecenterObject,,warp,3,7,0,var:LastOutdoorsMap,0,,,,
2770,VermilionPokecenterObject,,warp,4,7,1,var:LastOutdoorsMap,0,,,,
2771,VermilionPokecenterObject,,npc,3,1,NurseSprite,Down,false,5,0,,
2772,VermilionPokecenterObject,,npc,10,5,FisherSprite,None,false,5,1,,
2773,VermilionPokecenterObject,,npc,5,4,SailorSprite,None,false,5,2,,
2774,VermilionPokecenterObject,,npc,11,2,CableClubWomanSprite,Down,false,5,3,,
2775,VermilionPokecenterObject,,event_disp,3,7,,,,,,,
2776,VermilionPokecenterObject,,event_disp,4,7,,,,,,,
2777,VermilionPokecenterObject,,hidden,13,3,4,OpenPokemonCenterPC,,,,,
2778,VermilionPokecenterObject,,hidden,0,4,4,PrintBenchGuyText,,,,,
2779,VictoryRoad1Object,,warp,8,17,0,var:LastOutdoorsMap,2,,,,
2780,VictoryRoad1Object,,warp,9,17,1,var:LastOutdoorsMap,2,,,,
2781,VictoryRoad1Object,,warp,1,1,2,VictoryRoad2,0,,,,
2782,VictoryRoad1Object,,trainer,7,5,LassSprite,Right,false,5,0,OppCooltrainerF,5
2783,VictoryRoad1Object,,trainer,3,2,BlackHairBoy1Sprite,Down,false,5,1,OppCooltrainerM,5
2784,VictoryRoad1Object,,item,11,0,BallSprite,None,false,5,2,Tm43,
2785,VictoryRoad1Object,,item,9,2,BallSprite,None,false,5,3,RareCandy,
2786,VictoryRoad1Object,,npc,5,15,BoulderSprite,BoulderMovementByte2,false,5,4,,
2787,VictoryRoad1Object,,npc,14,2,BoulderSprite,BoulderMovementByte2,false,5,5,,
2788,VictoryRoad1Object,,npc,2,10,BoulderSprite,BoulderMovementByte2,false,5,6,,
2789,VictoryRoad1Object,,event_disp,8,17,,,,,,,
2790,VictoryRoad1Object,,event_disp,9,17,,,,,,,
2791,VictoryRoad1Object,,event_disp,1,1,,,,,,,
2792,VictoryRoad2Object,,warp,0,8,0,VictoryRoad1,2,,,,
2793,VictoryRoad2Object,,warp,29,7,1,var:LastOutdoorsMap,3,,,,
2794,VictoryRoad2Object,,warp,29,8,2,var:LastOutdoorsMap,3,,,,
2795,VictoryRoad2Object,,warp,23,7,3,VictoryRoad3,0,,,,
2796,VictoryRoad2Object,,warp,25,14,4,VictoryRoad3,2,,,,
2797,VictoryRoad2Object,,warp,27,7,5,VictoryRoad3,1,,,,
2798,VictoryRoad2Object,,warp,1,1,6,VictoryRoad3,3,,,,
2799,VictoryRoad2Object,,trainer,12,9,HikerSprite,Left,false,5,0,OppBlackbelt,9
2800,VictoryRoad2Object,,trainer,21,13,BlackHairBoy2Sprite,Left,false,5,1,OppJuggler,2
2801,VictoryRoad2Object,,trainer,19,8,BlackHairBoy1Sprite,Down,false,5,2,OppTamer,5
2802,VictoryRoad2Object,,trainer,4,2,BlackHairBoy2Sprite,Down,false,5,3,OppPokemaniac,6
2803,VictoryRoad2Object,,trainer,26,3,BlackHairBoy2Sprite,Left,false,5,4,OppJuggler,5
2804,VictoryRoad2Object,,pokemon,11,5,BirdSprite,Up,false,5,5,Moltres,50
2805,VictoryRoad2Object,,item,27,5,BallSprite,None,false,5,6,Tm17,
2806,VictoryRoad2Object,,item,18,9,BallSprite,None,false,5,7,FullHeal,
2807,VictoryRoad2Object,,item,9,11,BallSprite,None,false,5,8,Tm05,
2808,VictoryRoad2Object,,item,11,0,BallSprite,None,false,5,9,GuardSpec,
2809,VictoryRoad2Object,,npc,4,14,BoulderSprite,BoulderMovementByte2,false,5,10,,
2810,VictoryRoad2Object,,npc,5,5,BoulderSprite,BoulderMovementByte2,false,5,11,,
2811,VictoryRoad2Object,,npc,23,16,BoulderSprite,BoulderMovementByte2,false,5,12,,
2812,VictoryRoad2Object,,event_disp,0,8,,,,,,,
2813,VictoryRoad2Object,,event_disp,29,7,,,,,,,
2814,VictoryRoad2Object,,event_disp,29,8,,,,,,,
2815,VictoryRoad2Object,,event_disp,23,7,,,,,,,
2816,VictoryRoad2Object,,event_disp,25,14,,,,,,,
2817,VictoryRoad2Object,,event_disp,27,7,,,,,,,
2818,VictoryRoad2Object,,event_disp,1,1,,,,,,,
2819,VictoryRoad2Object,,hidden,5,2,UltraBall,HiddenItems,,,,,
2820,VictoryRoad2Object,,hidden,26,7,FullRestore,HiddenItems,,,,,
2821,VictoryRoad3Object,,warp,23,7,0,VictoryRoad2,3,,,,
2822,VictoryRoad3Object,,warp,26,8,1,VictoryRoad2,5,,,,
2823,VictoryRoad3Object,,warp,27,15,2,VictoryRoad2,4,,,,
2824,VictoryRoad3Object,,warp,2,0,3,VictoryRoad2,6,,,,
2825,VictoryRoad3Object,,trainer,28,5,BlackHairBoy1Sprite,Left,false,5,0,OppCooltrainerM,2
2826,VictoryRoad3Object,,trainer,7,13,LassSprite,Right,false,5,1,OppCooltrainerF,2
2827,VictoryRoad3Object,,trainer,6,14,BlackHairBoy1Sprite,Left,false,5,2,OppCooltrainerM,3
2828,VictoryRoad3Object,,trainer,13,3,LassSprite,Right,false,5,3,OppCooltrainerF,3
2829,VictoryRoad3Object,,item,26,5,BallSprite,None,false,5,4,MaxRevive,
2830,VictoryRoad3Object,,item,7,7,BallSprite,None,false,5,5,Tm47,
2831,VictoryRoad3Object,,npc,22,3,BoulderSprite,BoulderMovementByte2,false,5,6,,
2832,VictoryRoad3Object,,npc,13,12,BoulderSprite,BoulderMovementByte2,false,5,7,,
2833,VictoryRoad3Object,,npc,24,10,BoulderSprite,BoulderMovementByte2,false,5,8,,
2834,VictoryRoad3Object,,npc,22,15,BoulderSprite,BoulderMovementByte2,false,5,9,,
2835,VictoryRoad3Object,,event_disp,23,7,,,,,,,
2836,VictoryRoad3Object,,event_disp,26,8,,,,,,,
2837,VictoryRoad3Object,,event_disp,27,15,,,,,,,
2838,VictoryRoad3Object,,event_disp,2,0,,,,,,,
2839,ViridianCityObject,,warp,23,25,0,ViridianPokecenter,0,,,,
2840,ViridianCityObject,,warp,29,19,1,ViridianMart,0,,,,
2841,ViridianCityObject,,warp,21,15,2,School,0,,,,
2842,ViridianCityObject,,warp,21,9,3,ViridianHouse,0,,,,
2843,ViridianCityObject,,warp,32,7,4,ViridianGym,0,,,,
2844,ViridianCityObject,,sign,17,17,7,,,,,,
2845,ViridianCityObject,,sign,19,1,8,,,,,,
2846,ViridianCityObject,,sign,21,29,9,,,,,,
2847,ViridianCityObject,,sign,30,19,10,,,,,,
2848,ViridianCityObject,,sign,24,25,11,,,,,,
2849,ViridianCityObject,,sign,27,7,12,,,,,,
2850,ViridianCityObject,,npc,13,20,BugCatcherSprite,,true,5,0,,
2851,ViridianCityObject,,npc,30,8,GamblerSprite,None,false,5,1,,
2852,ViridianCityObject,,npc,30,25,BugCatcherSprite,,true,5,2,,
2853,ViridianCityObject,,npc,17,9,GirlSprite,Right,false,5,3,,
2854,ViridianCityObject,,npc,18,9,LyingOldManSprite,None,false,5,4,,
2855,ViridianCityObject,,npc,6,23,Fisher2Sprite,Down,false,5,5,,
2856,ViridianCityObject,,npc,17,5,GamblerSprite,,true,7,6,,
2857,ViridianCityObject,,event_disp,23,25,,,,,,,
2858,ViridianCityObject,,event_disp,29,19,,,,,,,
2859,ViridianCityObject,,event_disp,21,15,,,,,,,
2860,ViridianCityObject,,event_disp,21,9,,,,,,,
2861,ViridianCityObject,,event_disp,32,7,,,,,,,
2862,ViridianCityObject,,hidden,14,4,Potion,HiddenItems,,,,,
2863,ViridianForestObject,,warp,1,0,0,ViridianForestExit,2,,,,
2864,ViridianForestObject,,warp,2,0,1,ViridianForestExit,3,,,,
2865,ViridianForestObject,,warp,15,47,2,ViridianForestEntrance,1,,,,
2866,ViridianForestObject,,warp,16,47,3,ViridianForestEntrance,1,,,,
2867,ViridianForestObject,,warp,17,47,4,ViridianForestEntrance,1,,,,
2868,ViridianForestObject,,warp,18,47,5,ViridianForestEntrance,1,,,,
2869,ViridianForestObject,,sign,24,40,8,,,,,,
2870,ViridianForestObject,,sign,16,32,9,,,,,,
2871,ViridianForestObject,,sign,26,17,10,,,,,,
2872,ViridianForestObject,,sign,4,24,11,,,,,,
2873,ViridianForestObject,,sign,18,45,12,,,,,,
2874,ViridianForestObject,,sign,2,1,13,,,,,,
2875,ViridianForestObject,,npc,16,43,BugCatcherSprite,None,false,5,0,,
2876,ViridianForestObject,,trainer,30,33,BugCatcherSprite,Left,false,5,1,OppBugCatcher,1
2877,ViridianForestObject,,trainer,30,19,BugCatcherSprite,Left,false,5,2,OppBugCatcher,2
2878,ViridianForestObject,,trainer,2,18,BugCatcherSprite,Left,false,5,3,OppBugCatcher,3
2879,ViridianForestObject,,item,25,11,BallSprite,None,false,5,4,Antidote,
2880,ViridianForestObject,,item,12,29,BallSprite,None,false,5,5,Potion,
2881,ViridianForestObject,,item,1,31,BallSprite,None,false,5,6,PokeBall,
2882,ViridianForestObject,,npc,27,40,BugCatcherSprite,None,false,5,7,,
2883,ViridianForestObject,,event_disp,1,0,,,,,,,
2884,ViridianForestObject,,event_disp,2,0,,,,,,,
2885,ViridianForestObject,,event_disp,15,47,,,,,,,
2886,ViridianForestObject,,event_disp,16,47,,,,,,,
2887,ViridianForestObject,,event_disp,17,47,,,,,,,
2888,ViridianForestObject,,event_disp,18,47,,,,,,,
2889,ViridianForestObject,,hidden,1,18,Potion,HiddenItems,,,,,
2890,ViridianForestObject,,hidden,16,42,Antidote,HiddenItems,,,,,
2891,ViridianForestEntranceObject,,warp,4,0,0,ViridianForest,3,,,,
2892,ViridianForestEntranceObject,,warp,5,0,1,ViridianForest,4,,,,
2893,ViridianForestEntranceObject,,warp,4,7,2,var:LastOutdoorsMap,5,,,,
2894,ViridianForestEntranceObject,,warp,5,7,3,var:LastOutdoorsMap,5,,,,
2895,ViridianForestEntranceObject,,npc,8,4,GirlSprite,Left,false,5,0,,
2896,ViridianForestEntranceObject,,npc,2,4,LittleGirlSprite,,true,6,1,,
2897,ViridianForestEntranceObject,,event_disp,4,0,,,,,,,
2898,ViridianForestEntranceObject,,event_disp,5,0,,,,,,,
2899,ViridianForestEntranceObject,,event_disp,4,7,,,,,,,
2900,ViridianForestEntranceObject,,event_disp,5,7,,,,,,,
2901,ViridianForestExitObject,,warp,4,0,0,var:LastOutdoorsMap,1,,,,
2902,ViridianForestExitObject,,warp,5,0,1,var:LastOutdoorsMap,1,,,,
2903,ViridianForestExitObject,,warp,4,7,2,ViridianForest,0,,,,
2904,ViridianForestExitObject,,warp,5,7,3,ViridianForest,0,,,,
2905,ViridianForestExitObject,,npc,3,2,BlackHairBoy2Sprite,None,false,5,0,,
2906,ViridianForestExitObject,,npc,2,5,OldPersonSprite,None,false,5,1,,
2907,ViridianForestExitObject,,event_disp,4,0,,,,,,,
2908,ViridianForestExitObject,,event_disp,5,0,,,,,,,
2909,ViridianForestExitObject,,event_disp,4,7,,,,,,,
2910,ViridianForestExitObject,,event_disp,5,7,,,,,,,
2911,ViridianGymObject,,warp,16,17,0,var:LastOutdoorsMap,4,,,,
2912,ViridianGymObject,,warp,17,17,1,var:LastOutdoorsMap,4,,,,
2913,ViridianGymObject,,trainer,2,1,GiovanniSprite,Down,false,5,0,OppGiovanni,3
2914,ViridianGymObject,,trainer,12,7,BlackHairBoy1Sprite,Down,false,5,1,OppCooltrainerM,9
2915,ViridianGymObject,,trainer,11,11,HikerSprite,Up,false,5,2,OppBlackbelt,6
2916,ViridianGymObject,,trainer,10,7,RockerSprite,Down,false,5,3,OppTamer,3
2917,ViridianGymObject,,trainer,3,7,HikerSprite,Left,false,5,4,OppBlackbelt,7
2918,ViridianGymObject,,trainer,13,5,BlackHairBoy1Sprite,Right,false,5,5,OppCooltrainerM,10
2919,ViridianGymObject,,trainer,10,1,HikerSprite,Down,false,5,6,OppBlackbelt,8
2920,ViridianGymObject,,trainer,2,16,RockerSprite,Right,false,5,7,OppTamer,4
2921,ViridianGymObject,,trainer,6,5,BlackHairBoy1Sprite,Down,false,5,8,OppCooltrainerM,1
2922,ViridianGymObject,,npc,16,15,GymHelperSprite,Down,false,5,9,,
2923,ViridianGymObject,,item,16,9,BallSprite,None,false,5,10,Revive,
2924,ViridianGymObject,,event_disp,16,17,,,,,,,
2925,ViridianGymObject,,event_disp,17,17,,,,,,,
2926,ViridianGymObject,,hidden,15,15,4,GymStatues,,,,,
2927,ViridianGymObject,,hidden,18,15,4,GymStatues,,,,,
2928,ViridianHouseObject,,warp,2,7,0,var:LastOutdoorsMap,3,,,,
2929,ViridianHouseObject,,warp,3,7,1,var:LastOutdoorsMap,3,,,,
2930,ViridianHouseObject,,npc,5,3,BaldingGuySprite,None,false,5,0,,
2931,ViridianHouseObject,,npc,1,4,LittleGirlSprite,,true,6,1,,
2932,ViridianHouseObject,,npc,5,5,BirdSprite,,true,7,2,,
2933,ViridianHouseObject,,npc,4,0,ClipboardSprite,None,false,5,3,,
2934,ViridianHouseObject,,event_disp,2,7,,,,,,,
2935,ViridianHouseObject,,event_disp,3,7,,,,,,,
2936,ViridianMartObject,,warp,3,7,0,var:LastOutdoorsMap,1,,,,
2937,ViridianMartObject,,warp,4,7,1,var:LastOutdoorsMap,1,,,,
2938,ViridianMartObject,,npc,0,5,MartGuySprite,Right,false,5,0,,
2939,ViridianMartObject,,npc,5,5,BugCatcherSprite,,true,6,1,,
2940,ViridianMartObject,,npc,3,3,BlackHairBoy1Sprite,None,false,5,2,,
2941,ViridianMartObject,,event_disp,3,7,,,,,,,
2942,ViridianMartObject,,event_disp,4,7,,,,,,,
2943,ViridianPokecenterObject,,warp,3,7,0,var:LastOutdoorsMap,0,,,,
2944,ViridianPokecenterObject,,warp,4,7,1,var:LastOutdoorsMap,0,,,,
2945,ViridianPokecenterObject,,npc,3,1,NurseSprite,Down,false,5,0,,
2946,ViridianPokecenterObject,,npc,10,5,GentlemanSprite,,true,6,1,,
2947,ViridianPokecenterObject,,npc,4,3,BlackHairBoy1Sprite,None,false,5,2,,
2948,ViridianPokecenterObject,,npc,11,2,CableClubWomanSprite,Down,false,5,3,,
2949,ViridianPokecenterObject,,event_disp,3,7,,,,,,,
2950,ViridianPokecenterObject,,event_disp,4,7,,,,,,,
2951,ViridianPokecenterObject,,hidden,0,4,8,PrintBenchGuyText,,,,,
2952,ViridianPokecenterObject,,hidden,13,3,4,OpenPokemonCenterPC,,,,,
